"Adverb","Adjective","a","b","c","d","GStat","Frequency"
"perfectly","accessible",1,4309,1620,98357853,3.4321703366003,"higher"
"perfectly","accurate",4,4306,2882,98356591,19.8948569326973,"higher"
"perfectly","active",1,4309,7203,98352270,0.937684835327824,"higher"
"perfectly","adaptable",1,4309,236,98359237,7.15999447694112,"higher"
"perfectly","adept",1,4309,247,98359226,7.07003336166522,"higher"
"perfectly","adequate",55,4255,3475,98355998,537.981619439492,"higher"
"perfectly","adjusted",2,4308,135,98359338,19.2767189566477,"higher"
"perfectly","agreeable",1,4309,392,98359081,6.16048496115273,"higher"
"perfectly","allowable",1,4309,193,98359280,7.55756916406136,"higher"
"perfectly","alone",1,4309,10255,98349218,0.498616729790978,"higher"
"perfectly","alright",7,4303,3998,98355475,37.978841214006,"higher"
"perfectly","ambiguous",1,4309,825,98358648,4.71151680563702,"higher"
"perfectly","amenable",1,4309,323,98359150,6.54111451597046,"higher"
"perfectly","amiable",3,4307,276,98359197,27.0759769102775,"higher"
"perfectly","amicable",1,4309,173,98359300,7.7740172249455,"higher"
"perfectly","analogous",1,4309,516,98358957,5.62227155054984,"higher"
"perfectly","angled",2,4308,170,98359303,18.3637368402024,"higher"
"perfectly","apolitical",1,4309,66,98359407,9.68260970506486,"higher"
"perfectly","apparent",2,4308,5206,98354267,5.14047285426175,"higher"
"perfectly","applied",1,4309,1539,98357934,3.52762744066329,"higher"
"perfectly","appropriate",11,4299,11168,98348305,47.4702451807467,"higher"
"perfectly","apt",2,4308,633,98358840,13.1627308454402,"higher"
"perfectly","arbitrary",1,4309,1070,98358403,4.21319903418163,"higher"
"perfectly","arcane",1,4309,113,98359360,8.61751348921899,"higher"
"perfectly","articulate",1,4309,287,98359186,6.77391307792404,"higher"
"perfectly","articulated",1,4309,268,98359205,6.90899241212472,"higher"
"perfectly","associated",1,4309,2745,98356728,2.47628300953015,"higher"
"perfectly","astounding",1,4309,106,98359367,8.7442167384605,"higher"
"perfectly","attainable",1,4309,137,98359336,8.23597204228007,"higher"
"perfectly","audible",2,4308,322,98359151,15.8330798769422,"higher"
"perfectly","available",2,4308,26988,98332485,0.467080417370703,"higher"
"perfectly","aware",17,4293,10447,98349026,89.8489897605107,"higher"
"perfectly","awful",3,4307,3040,98356433,12.9522977930647,"higher"
"perfectly","bad",1,4309,14790,98344683,0.163661577003745,"higher"
"perfectly","balanced",36,4274,1368,98358105,388.130323250728,"higher"
"perfectly","beastly",1,4309,118,98359355,8.53173078361948,"higher"
"perfectly","beautiful",5,4305,8372,98351101,16.8584827230158,"higher"
"perfectly","black",2,4308,22036,98337437,0.844027228049246,"higher"
"perfectly","blank",1,4309,1364,98358109,3.75363385350528,"higher"
"perfectly","blended",1,4309,91,98359382,9.04651714299845,"higher"
"perfectly","bloody",1,4309,5970,98353503,1.20512042084783,"higher"
"perfectly","blunt",1,4309,445,98359028,5.91180704400882,"higher"
"perfectly","bridled",1,4309,7,98359466,14.043502838015,"higher"
"perfectly","broad",1,4309,4768,98354705,1.54939867652859,"higher"
"perfectly","calm",5,4305,1507,98357966,33.3916641199234,"higher"
"perfectly","candid",1,4309,148,98359325,8.08301309065301,"higher"
"perfectly","canonical",1,4309,182,98359291,7.67366031487727,"higher"
"perfectly","capable",69,4241,4752,98354721,663.375289224065,"higher"
"perfectly","capped",1,4309,175,98359298,7.75126944476798,"higher"
"perfectly","carved",2,4308,559,98358914,13.6526979333332,"higher"
"perfectly","certain",2,4308,21764,98337709,0.869874759661564,"higher"
"perfectly","charming",4,4306,1334,98358139,25.9153072065061,"higher"
"perfectly","chaste",1,4309,102,98359371,8.82043122674968,"higher"
"perfectly","cheerful",1,4309,1086,98358387,4.18492952463138,"higher"
"perfectly","chiselled",1,4309,30,98359443,11.2384768013016,"higher"
"perfectly","circular",6,4304,1476,98357997,42.4750724766369,"higher"
"perfectly","civil",3,4307,8473,98351000,7.27985426829578,"higher"
"perfectly","civilised",1,4309,457,98359016,5.85969912256796,"higher"
"perfectly","civilized",1,4309,335,98359138,6.46932019075956,"higher"
"perfectly","clean",8,4302,4644,98354829,43.1529232904602,"higher"
"perfectly","clear",116,4194,22273,98337200,880.931147360751,"higher"
"perfectly","clear-headed",1,4309,19,98359454,12.132267046144,"higher"
"perfectly","closed",1,4309,2925,98356548,2.36504982868608,"higher"
"perfectly","coherent",5,4305,1074,98358399,36.7344001045826,"higher"
"perfectly","comfortable",10,4300,3831,98355642,62.0759789624089,"higher"
"perfectly","common",2,4308,18967,98340506,1.17501972154147,"higher"
"perfectly","commonplace",1,4309,504,98358969,5.66823508532086,"higher"
"perfectly","compassionate",1,4309,238,98359235,7.14332746088008,"higher"
"perfectly","compatible",9,4301,1147,98358326,75.4292509017471,"higher"
"perfectly","competent",10,4300,1208,98358265,84.8733592660218,"higher"
"perfectly","competitive",45,4265,3624,98355849,418.442965303102,"higher"
"perfectly","comprehensible",2,4308,201,98359272,17.7000292791881,"higher"
"perfectly","conceivable",4,4306,369,98359104,36.0807185176277,"higher"
"perfectly","conditioned",1,4309,289,98359184,6.76022344805754,"higher"
"perfectly","confident",4,4306,3147,98356326,19.2148056558552,"higher"
"perfectly","congruent",1,4309,69,98359404,9.59462136622061,"higher"
"perfectly","conscious",3,4307,2973,98356500,13.0800792302378,"higher"
"perfectly","consistent",11,4299,3060,98356413,75.2148199003582,"higher"
"perfectly","consonant",1,4309,160,98359313,7.92864598811517,"higher"
"perfectly","constructed",3,4307,309,98359164,26.4046831823113,"higher"
"perfectly","contemporary",1,4309,4427,98355046,1.667913787937,"higher"
"perfectly","content",15,4295,2326,98357147,119.907918738037,"higher"
"perfectly","contestable",17,4293,40,98359433,271.809057643814,"higher"
"perfectly","continuous",2,4308,2627,98356846,7.64967918331526,"higher"
"perfectly","controlled",1,4309,1262,98358211,3.90008528886379,"higher"
"perfectly","conventional",2,4308,3881,98355592,6.19901752337244,"higher"
"perfectly","converse",1,4309,48,98359425,10.3123254996915,"higher"
"perfectly","convincing",2,4308,1240,98358233,10.5294050716747,"higher"
"perfectly","cooked",4,4306,520,98358953,33.3621959141888,"higher"
"perfectly","cool",2,4308,3105,98356368,7.02310033967524,"higher"
"perfectly","coordinated",1,4309,195,98359278,7.53717855454831,"higher"
"perfectly","correct",26,4284,5780,98353693,189.378104782461,"higher"
"perfectly","courteous",1,4309,255,98359218,7.00711052097181,"higher"
"perfectly","crafted",1,4309,40,98359433,10.6721635890465,"higher"
"perfectly","crystalline",2,4308,249,98359224,16.8514552967852,"higher"
"perfectly","curved",1,4309,833,98358640,4.69292883643137,"higher"
"perfectly","deceitful",1,4309,76,98359397,9.40330366501653,"higher"
"perfectly","decent",6,4304,1763,98357710,40.3719758712004,"higher"
"perfectly","decorated",1,4309,342,98359131,6.42863409513373,"higher"
"perfectly","decoupled",2,4308,3,98359470,33.4130345036237,"higher"
"perfectly","defensible",4,4306,86,98359387,47.5675125832572,"higher"
"perfectly","deferential",1,4309,94,98359379,8.98225765955684,"higher"
"perfectly","definite",1,4309,1554,98357919,3.50954924503392,"higher"
"perfectly","delicious",1,4309,1091,98358382,4.17618486049326,"higher"
"perfectly","delighted",1,4309,2571,98356902,2.59198511403091,"higher"
"perfectly","desirable",1,4309,2076,98357397,2.97622566214973,"higher"
"perfectly","detached",1,4309,708,98358765,5.00694413488261,"higher"
"perfectly","detectable",1,4309,277,98359196,6.84384089304385,"higher"
"perfectly","detestable",1,4309,32,98359441,11.1116145582403,"higher"
"perfectly","developed",1,4309,1958,98357515,3.08289666476541,"higher"
"perfectly","different",1,4309,47520,98311953,0.697872247350848,"lower"
"perfectly","dignified",1,4309,414,98359059,6.05333952110515,"higher"
"perfectly","distinct",1,4309,3155,98356318,2.23383887774578,"higher"
"perfectly","dreadful",1,4309,1360,98358113,3.75915493468608,"higher"
"perfectly","dressed",1,4309,350,98359123,6.38315686599732,"higher"
"perfectly","dry",4,4306,5248,98354225,15.3096200567457,"higher"
"perfectly","earnest",1,4309,414,98359059,6.05333952110515,"higher"
"perfectly","easy",10,4300,14278,98345195,36.6966675998106,"higher"
"perfectly","economical",1,4309,494,98358979,5.70740031372548,"higher"
"perfectly","effective",4,4306,9892,98349581,10.6466506442513,"higher"
"perfectly","efficient",3,4307,3954,98355519,11.4558067040926,"higher"
"perfectly","elastic",10,4300,493,98358980,102.616160514398,"higher"
"perfectly","elegant",1,4309,1718,98357755,3.32332268296989,"higher"
"perfectly","engineered",1,4309,130,98359343,8.33986057543712,"higher"
"perfectly","enormous",1,4309,4040,98355433,1.81693845408748,"higher"
"perfectly","entitled",23,4287,2580,98356893,198.653637102129,"higher"
"perfectly","equal",1,4309,5973,98353500,1.20437864235225,"higher"
"perfectly","equitable",1,4309,587,98358886,5.37089027550445,"higher"
"perfectly","erect",1,4309,246,98359227,7.07804294294472,"higher"
"perfectly","even",2,4308,2722,98356751,7.5159564417476,"higher"
"perfectly","even-grained",1,4309,1,98359472,17.2987110587728,"higher"
"perfectly","evident",5,4305,2557,98356916,28.2032393418101,"higher"
"perfectly","evolved",1,4309,125,98359348,8.41755787691929,"higher"
"perfectly","excusable",1,4309,27,98359446,11.4453159116455,"higher"
"perfectly","exhausted",1,4309,963,98358510,4.41444131042223,"higher"
"perfectly","exhausting",1,4309,256,98359217,6.99938565164161,"higher"
"perfectly","explicable",1,4309,130,98359343,8.33986057543712,"higher"
"perfectly","explicit",1,4309,1869,98357604,3.1681144555494,"higher"
"perfectly","exquisite",1,4309,520,98358953,5.60719282068791,"higher"
"perfectly","fair",21,4289,8468,98351005,128.299402893548,"higher"
"perfectly","familiar",2,4308,5517,98353956,4.93567001998387,"higher"
"perfectly","fast",1,4309,5770,98353703,1.25574019920336,"higher"
"perfectly","feasible",17,4293,807,98358666,175.744864931728,"higher"
"perfectly","featureless",1,4309,118,98359355,8.53173078361948,"higher"
"perfectly","fine",11,4299,12356,98347117,45.3511812637807,"higher"
"perfectly","finite",1,4309,627,98358846,5.24266005700197,"higher"
"perfectly","firm",2,4308,4952,98354521,5.31826425489949,"higher"
"perfectly","fit",3,4307,3153,98356320,12.7433188574814,"higher"
"perfectly","fitting",6,4304,769,98358704,50.2148644129367,"higher"
"perfectly","flat",11,4299,5682,98353791,61.8466942507158,"higher"
"perfectly","flattened",1,4309,214,98359259,7.35334416991117,"higher"
"perfectly","flexible",4,4306,2375,98357098,21.3971781598594,"higher"
"perfectly","forthright",1,4309,179,98359294,7.70654746574868,"higher"
"perfectly","foul",1,4309,761,98358712,4.8673075978841,"higher"
"perfectly","frank",9,4301,547,98358926,88.6281525448787,"higher"
"perfectly","free",9,4301,19424,98340049,26.1655862465474,"higher"
"perfectly","fresh",1,4309,6604,98352869,1.05883108945363,"higher"
"perfectly","friendly",2,4308,3820,98355653,6.25702731218735,"higher"
"perfectly","frisky",1,4309,33,98359440,11.0510868686748,"higher"
"perfectly","functional",3,4307,1956,98357517,15.5014606509524,"higher"
"perfectly","functioning",1,4309,134,98359339,8.27982881394425,"higher"
"perfectly","general",1,4309,35068,98324405,0.214142034143888,"lower"
"perfectly","gentle",1,4309,2752,98356721,2.47180354034641,"higher"
"perfectly","genuine",17,4293,3239,98356234,128.974045045756,"higher"
"perfectly","geometric",1,4309,583,98358890,5.38420339278167,"higher"
"perfectly","good",109,4201,78073,98281400,545.893093065182,"higher"
"perfectly","good-looking",1,4309,372,98359101,6.26333170099351,"higher"
"perfectly","good-natured",1,4309,124,98359349,8.43347039740419,"higher"
"perfectly","good-tempered",1,4309,13,98359460,12.8674292074539,"higher"
"perfectly","grammatical",4,4306,987,98358486,28.2908560893229,"higher"
"perfectly","grey",1,4309,4607,98354866,1.60398465027386,"higher"
"perfectly","gross",1,4309,2234,98357239,2.84340176415504,"higher"
"perfectly","handless",1,4309,2,98359471,16.2523023337404,"higher"
"perfectly","happy",96,4214,11220,98348253,822.97854693618,"higher"
"perfectly","hardy",1,4309,372,98359101,6.26333170099351,"higher"
"perfectly","harmless",9,4301,627,98358846,86.1968915533323,"higher"
"perfectly","harmonious",1,4309,283,98359190,6.80158410929197,"higher"
"perfectly","harmonised",1,4309,37,98359436,10.8258313073221,"higher"
"perfectly","healthy",37,4273,3488,98355985,332.440468601101,"higher"
"perfectly","helpless",2,4308,789,98358684,12.2964592186087,"higher"
"perfectly","hideous",1,4309,419,98359054,6.02979648706284,"higher"
"perfectly","hittable",1,4309,0,98359473,20.0712121311551,"higher"
"perfectly","homogeneous",1,4309,488,98358985,5.7312899927126,"higher"
"perfectly","honest",42,4268,2808,98356665,405.995469433133,"higher"
"perfectly","honourable",6,4304,854,98358619,48.9688570267954,"higher"
"perfectly","hopeful",1,4309,700,98358773,5.02895461728352,"higher"
"perfectly","hopeless",1,4309,707,98358766,5.00968138651538,"higher"
"perfectly","horizontal",1,4309,1188,98358285,4.01440542102021,"higher"
"perfectly","horrible",3,4307,1600,98357873,16.6746484719976,"higher"
"perfectly","horrid",1,4309,217,98359256,7.32582880358048,"higher"
"perfectly","human",4,4306,18768,98340705,6.30124662702165,"higher"
"perfectly","idiomatic",1,4309,74,98359399,9.45611245798291,"higher"
"perfectly","immobile",1,4309,149,98359324,8.06967782134437,"higher"
"perfectly","impartial",1,4309,308,98359165,6.63475494386627,"higher"
"perfectly","inaccurate",1,4309,456,98359017,5.86398788628242,"higher"
"perfectly","inelastic",2,4308,75,98359398,21.5992288255043,"higher"
"perfectly","inept",1,4309,173,98359300,7.7740172249455,"higher"
"perfectly","inexpressive",1,4309,5,98359468,14.6649157430233,"higher"
"perfectly","innocent",16,4294,2030,98357443,134.264138022359,"higher"
"perfectly","innocent-sounding",1,4309,1,98359472,17.2987110587728,"higher"
"perfectly","innocuous",3,4307,183,98359290,29.516898155207,"higher"
"perfectly","intact",4,4306,1210,98358263,26.6837165024308,"higher"
"perfectly","integrated",2,4308,1940,98357533,8.80157923703685,"higher"
"perfectly","intelligible",5,4305,227,98359246,52.116119849947,"higher"
"perfectly","interest-elastic",4,4306,2,98359471,72.6496388005187,"higher"
"perfectly","intoxicating",1,4309,95,98359378,8.96129224560255,"higher"
"perfectly","invisible",1,4309,1199,98358274,3.99694357565743,"higher"
"perfectly","j-justified",1,4309,0,98359473,20.0712121311551,"higher"
"perfectly","just",3,4307,4188,98355285,11.131453772323,"higher"
"perfectly","justifiable",1,4309,307,98359166,6.64116081109084,"higher"
"perfectly","justified",4,4306,924,98358549,28.8119016436826,"higher"
"perfectly","lacquered",1,4309,52,98359421,10.1541720322287,"higher"
"perfectly","laudable",1,4309,96,98359377,8.94054614192089,"higher"
"perfectly","lawful",3,4307,502,98358971,23.5211718817393,"higher"
"perfectly","legal",21,4289,12945,98346528,110.882425014501,"higher"
"perfectly","legible",2,4308,96,98359377,20.6251131949536,"higher"
"perfectly","legitimate",27,4283,1479,98357994,271.547457136248,"higher"
"perfectly","level",2,4308,4724,98354749,5.48679518367893,"higher"
"perfectly","lifelike",1,4309,51,98359422,10.192548291707,"higher"
"perfectly","likeable",1,4309,141,98359332,8.17897066650808,"higher"
"perfectly","limpid",3,4307,52,98359421,36.9339528453906,"higher"
"perfectly","liquid",3,4307,1661,98357812,16.4556997521189,"higher"
"perfectly","livid",1,4309,119,98359354,8.51501146960945,"higher"
"perfectly","logical",13,4297,2258,98357215,100.995155473815,"higher"
"perfectly","lovely",3,4307,6006,98353467,9.12810916790317,"higher"
"perfectly","lucid",1,4309,206,98359267,7.42866206733943,"higher"
"perfectly","ludicrous",3,4307,412,98359061,24.6948515504438,"higher"
"perfectly","male",1,4309,9315,98350158,0.608518924265636,"higher"
"perfectly","manicured",6,4304,68,98359405,78.7927155088689,"higher"
"perfectly","marketable",1,4309,181,98359292,7.68456177449835,"higher"
"perfectly","married",1,4309,5689,98353784,1.2769156684691,"higher"
"perfectly","marvellous",1,4309,1762,98357711,3.27661494309804,"higher"
"perfectly","matched",6,4304,189,98359284,66.86243444874,"higher"
"perfectly","matching",2,4308,875,98358598,11.8906597083917,"higher"
"perfectly","mature",1,4309,1505,98357968,3.56931375824423,"higher"
"perfectly","mindless",1,4309,240,98359233,7.12680113548383,"higher"
"perfectly","miserable",1,4309,1134,98358339,4.10267409789436,"higher"
"perfectly","mobile",9,4301,1476,98357997,70.934345471324,"higher"
"perfectly","modulated",1,4309,24,98359449,11.6761075117881,"higher"
"perfectly","moral",1,4309,5202,98354271,1.4132107331572,"higher"
"perfectly","motionless",2,4308,355,98359118,15.4468557693008,"higher"
"perfectly","natural",64,4246,13905,98345568,469.620771634736,"higher"
"perfectly","nauseous",1,4309,71,98359402,9.5380542329841,"higher"
"perfectly","neat",1,4309,1630,98357843,3.42074253975823,"higher"
"perfectly","new",1,4309,113560,98245913,4.74639052930219,"lower"
"perfectly","nice",7,4303,12585,98346888,22.6846076425195,"higher"
"perfectly","nice-looking",1,4309,23,98359450,11.7593773246181,"higher"
"perfectly","normal",113,4197,12061,98347412,989.485547963119,"higher"
"perfectly","o.k.",1,4309,81,98359392,9.27711548815671,"higher"
"perfectly","objective",1,4309,2174,98357299,2.89258220819756,"higher"
"perfectly","obvious",25,4285,8264,98351209,162.524878420618,"higher"
"perfectly","ok",11,4299,1066,98358407,98.1659265874686,"higher"
"perfectly","okay",6,4304,2242,98357231,37.5340325828639,"higher"
"perfectly","oleaginous",1,4309,2,98359471,16.2523023337404,"higher"
"perfectly","opaque",1,4309,305,98359168,6.65403622595592,"higher"
"perfectly","open",2,4308,21310,98338163,0.914417034571552,"higher"
"perfectly","ordered",2,4308,411,98359062,14.86738930455,"higher"
"perfectly","ordinary",31,4279,6654,98352819,227.981485658903,"higher"
"perfectly","organized",1,4309,653,98358820,5.16374033976357,"higher"
"perfectly","orthodox",2,4308,1161,98358312,10.7855844110172,"higher"
"perfectly","oval",2,4308,447,98359026,14.5354626143972,"higher"
"perfectly","packaged",3,4307,117,98359356,32.1676313255197,"higher"
"perfectly","peachy",1,4309,21,98359452,11.9371265164134,"higher"
"perfectly","petite",1,4309,144,98359329,8.13727373420829,"higher"
"perfectly","plain",10,4300,3251,98356222,65.3038826968505,"higher"
"perfectly","planted",1,4309,132,98359341,8.30961684823209,"higher"
"perfectly","plausible",8,4302,786,98358687,71.1700586554573,"higher"
"perfectly","playable",1,4309,63,98359410,9.77467274854261,"higher"
"perfectly","pleasant",2,4308,2541,98356932,7.77523353346571,"higher"
"perfectly","pleased",1,4309,4513,98354960,1.63697349056703,"higher"
"perfectly","pliable",1,4309,60,98359413,9.87120511174255,"higher"
"perfectly","polite",3,4307,1089,98358384,18.9357244692954,"higher"
"perfectly","positioned",1,4309,38,98359435,10.7732812582228,"higher"
"perfectly","possible",111,4199,33505,98325968,743.653818146009,"higher"
"perfectly","practicable",3,4307,575,98358898,22.7152130116258,"higher"
"perfectly","practical",3,4307,7625,98351848,7.83818057021477,"higher"
"perfectly","predictable",2,4308,930,98358543,11.651904627895,"higher"
"perfectly","prepared",8,4302,6105,98353368,38.9075105012646,"higher"
"perfectly","presentable",3,4307,96,98359377,33.336232209633,"higher"
"perfectly","preserved",11,4299,303,98359170,125.492344987607,"higher"
"perfectly","probable",1,4309,1181,98358292,4.02560653669428,"higher"
"perfectly","proper",29,4281,6281,98353192,212.743703462406,"higher"
"perfectly","proportioned",9,4301,34,98359439,136.539948216326,"higher"
"perfectly","prosaic",1,4309,136,98359337,8.25048310552376,"higher"
"perfectly","protected",1,4309,985,98358488,4.37121564046605,"higher"
"perfectly","pure",1,4309,3298,98356175,2.1577266017264,"higher"
"perfectly","qualified",1,4309,2047,98357426,3.00181324387524,"higher"
"perfectly","quiet",6,4304,5917,98353556,26.220084972548,"higher"
"perfectly","random",3,4307,2256,98357217,14.6721943488803,"higher"
"perfectly","randomized",1,4309,19,98359454,12.132267046144,"higher"
"perfectly","rare",1,4309,4563,98354910,1.61932047108295,"higher"
"perfectly","rational",14,4296,2277,98357196,110.588654346174,"higher"
"perfectly","ready",3,4307,9868,98349605,6.48770727196428,"higher"
"perfectly","real",4,4306,22168,98337305,5.26715239614311,"higher"
"perfectly","reasonable",73,4237,6062,98353411,674.848652051085,"higher"
"perfectly","recreated",2,4308,11,98359462,28.9814533461543,"higher"
"perfectly","rectangular",1,4309,560,98358913,5.46261872354907,"higher"
"perfectly","regular",2,4308,7405,98352068,3.92396045969445,"higher"
"perfectly","relaxed",6,4304,1655,98357818,41.1197855294878,"higher"
"perfectly","relevant",1,4309,7889,98351584,0.81586222376849,"higher"
"perfectly","reliable",6,4304,2195,98357278,37.7838114840122,"higher"
"perfectly","representative",1,4309,1877,98357596,3.16027521001754,"higher"
"perfectly","reputable",1,4309,263,98359210,6.94614947024671,"higher"
"perfectly","respectable",20,4290,1158,98358315,198.921414392119,"higher"
"perfectly","respectful",1,4309,214,98359259,7.35334416991117,"higher"
"perfectly","restored",1,4309,580,98358893,5.39424991699269,"higher"
"perfectly","revolting",1,4309,164,98359309,7.87976304753911,"higher"
"perfectly","ridiculous",1,4309,1773,98357700,3.26513527093735,"higher"
"perfectly","right",14,4296,40988,98318485,33.1201938024066,"higher"
"perfectly","ripe",4,4306,610,98358863,32.0975529821769,"higher"
"perfectly","roadworthy",1,4309,16,98359457,12.4661993750814,"higher"
"perfectly","roasted",1,4309,86,98359387,9.15846936793073,"higher"
"perfectly","rotten",1,4309,766,98358707,4.85465658513223,"higher"
"perfectly","round",7,4303,2987,98356486,41.9675852780734,"higher"
"perfectly","routine",1,4309,1262,98358211,3.90008528886379,"higher"
"perfectly","running",1,4309,3103,98356370,2.2625156578114,"higher"
"perfectly","safe",59,4251,6472,98353001,512.693407325478,"higher"
"perfectly","saintly",1,4309,94,98359379,8.98225765955684,"higher"
"perfectly","sane",5,4305,281,98359192,50.0076876220309,"higher"
"perfectly","sanguine",1,4309,123,98359350,8.44951199799198,"higher"
"perfectly","satisfactory",23,4287,2137,98357336,207.23856830869,"higher"
"perfectly","satisfied",10,4300,3106,98356367,66.2023099110952,"higher"
"perfectly","satisfying",1,4309,818,98358655,4.72793519489252,"higher"
"perfectly","scaled",1,4309,54,98359419,10.0795700022865,"higher"
"perfectly","sculpted",2,4308,96,98359377,20.6251131949536,"higher"
"perfectly","seamless",1,4309,129,98359344,8.35515777970884,"higher"
"perfectly","seaworthy",1,4309,22,98359451,11.8462736573705,"higher"
"perfectly","secluded",1,4309,264,98359209,6.93866134511426,"higher"
"perfectly","secure",4,4306,1769,98357704,23.6984784244454,"higher"
"perfectly","sensible",18,4292,2659,98356814,145.631383941011,"higher"
"perfectly","serene",1,4309,209,98359264,7.40007822171438,"higher"
"perfectly","serious",10,4300,12055,98347418,39.8857959401969,"higher"
"perfectly","serviceable",1,4309,116,98359357,8.56559910761654,"higher"
"perfectly","shaped",6,4304,549,98358924,54.2208781593889,"higher"
"perfectly","sharp",2,4308,4319,98355154,5.80976612048835,"higher"
"perfectly","shaved",1,4309,33,98359440,11.0510868686748,"higher"
"perfectly","sheltered",1,4309,634,98358839,5.22108616243156,"higher"
"perfectly","silent",2,4308,3487,98355986,6.59259167429236,"higher"
"perfectly","silly",1,4309,2638,98356835,2.54641312385355,"higher"
"perfectly","simple",25,4285,13668,98345805,137.868191423068,"higher"
"perfectly","sincere",2,4308,455,98359018,14.4653649425951,"higher"
"perfectly","slick",1,4309,271,98359202,6.88703280023256,"higher"
"perfectly","small",1,4309,42210,98317263,0.469406207053262,"lower"
"perfectly","smooth",13,4297,2718,98356755,96.227131881724,"higher"
"perfectly","sober",2,4308,554,98358919,13.6881346420349,"higher"
"perfectly","solvent",1,4309,188,98359285,7.60949021776741,"higher"
"perfectly","sound",12,4298,2306,98357167,90.8236784318845,"higher"
"perfectly","spherical",10,4300,168,98359305,123.736363564074,"higher"
"perfectly","splendid",3,4307,1640,98357833,16.5301328676074,"higher"
"perfectly","square",2,4308,3038,98356435,7.10446013076915,"higher"
"perfectly","stable",4,4306,3145,98356328,19.2197131326237,"higher"
"perfectly","stage-managed",1,4309,31,98359442,11.1740370848044,"higher"
"perfectly","standard",2,4308,8245,98351228,3.56779523208625,"higher"
"perfectly","stationary",1,4309,402,98359071,6.11104393136305,"higher"
"perfectly","steady",3,4307,2515,98356958,14.04321048371,"higher"
"perfectly","stereotyped",1,4309,182,98359291,7.67366031487727,"higher"
"perfectly","still",10,4300,4836,98354637,57.5100273034086,"higher"
"perfectly","straight",22,4288,5083,98354390,158.547117751293,"higher"
"perfectly","straightforward",9,4301,1941,98357532,66.058495499991,"higher"
"perfectly","strange",1,4309,6038,98353435,1.18842872282068,"higher"
"perfectly","streamlined",2,4308,185,98359288,18.0287148125556,"higher"
"perfectly","strong",1,4309,15680,98343793,0.124785816604788,"higher"
"perfectly","structured",1,4309,1116,98358357,4.13308346959819,"higher"
"perfectly","stunning",1,4309,913,98358560,4.51663880481474,"higher"
"perfectly","stupid",1,4309,3083,98356390,2.27369366462715,"higher"
"perfectly","substitutable",1,4309,11,98359462,13.1881122932409,"higher"
"perfectly","successful",1,4309,10690,98348783,0.453650828724134,"higher"
"perfectly","suitable",10,4300,6001,98353472,53.2991373215364,"higher"
"perfectly","sure",8,4302,23311,98336162,18.9834559791623,"higher"
"perfectly","symmetric",1,4309,353,98359120,6.36637416182843,"higher"
"perfectly","symmetrical",9,4301,320,98359153,98.155091355612,"higher"
"perfectly","systematic",1,4309,1681,98357792,3.36361195590159,"higher"
"perfectly","tailored",3,4307,192,98359281,29.2319120202951,"higher"
"perfectly","tangible",1,4309,593,98358880,5.35109411212815,"higher"
"perfectly","tanned",1,4309,246,98359227,7.07804294294472,"higher"
"perfectly","tender",1,4309,1363,98358110,3.75501243211871,"higher"
"perfectly","thought-out",1,4309,30,98359443,11.2384768013016,"higher"
"perfectly","thunderous",1,4309,110,98359363,8.6708256140734,"higher"
"perfectly","tidy",1,4309,711,98358762,4.99875628457645,"higher"
"perfectly","timed",2,4308,68,98359405,21.9851475992563,"higher"
"perfectly","timeless",1,4309,253,98359220,7.02265254439587,"higher"
"perfectly","tissue-typed",1,4309,5,98359468,14.6649157430233,"higher"
"perfectly","tolerable",4,4306,194,98359279,41.1701957811558,"higher"
"perfectly","tolerant",1,4309,390,98359083,6.17052684447727,"higher"
"perfectly","traditional",1,4309,9695,98349778,0.561851634740199,"higher"
"perfectly","tranquil",1,4309,299,98359174,6.69318125495627,"higher"
"perfectly","transparent",3,4307,698,98358775,21.565639863159,"higher"
"perfectly","trivial",1,4309,871,98358602,4.60709388385893,"higher"
"perfectly","true",48,4262,17618,98341855,302.414204914341,"higher"
"perfectly","unaffected",1,4309,514,98358959,5.62985580445378,"higher"
"perfectly","uncontroversial",1,4309,90,98359383,9.06840800092096,"higher"
"perfectly","undamaged",1,4309,109,98359364,8.68892007623517,"higher"
"perfectly","understandable",24,4286,805,98358668,264.585195633511,"higher"
"perfectly","unexceptionable",1,4309,27,98359446,11.4453159116455,"higher"
"perfectly","unfilmable",1,4309,1,98359472,17.2987110587728,"higher"
"perfectly","unhurried",1,4309,90,98359383,9.06840800092096,"higher"
"perfectly","uniform",1,4309,1558,98357915,3.50475994676718,"higher"
"perfectly","unimpaired",1,4309,46,98359427,10.3963763710297,"higher"
"perfectly","united",1,4309,7164,98352309,0.945125108280316,"higher"
"perfectly","unrelated",1,4309,560,98358913,5.46261872354907,"higher"
"perfectly","usable",1,4309,307,98359166,6.64116081109084,"higher"
"perfectly","useable",1,4309,17,98359456,12.3485720248668,"higher"
"perfectly","used",1,4309,8613,98350860,0.703705169841692,"higher"
"perfectly","useful",1,4309,9948,98349525,0.532500776736638,"higher"
"perfectly","useless",2,4308,1251,98358222,10.4950695175765,"higher"
"perfectly","usual",2,4308,7326,98352147,3.95993722883883,"higher"
"perfectly","valiant",1,4309,157,98359316,7.96612021766164,"higher"
"perfectly","valid",30,4280,2238,98357235,283.404672621462,"higher"
